title,address,acess,age,floor,fee,manegement_fee,deposit,qratuity,madori,menseki
東急池上線 久が原駅 5階建 築50年,東京都大田区久が原３, 東急池上線/久が原駅 歩4分 東急池上線/千鳥町駅 歩13分 東急池上線/御嶽山駅 歩15分 , 築50年 5階建 ,             4階,6.5万円,-,6.5万円,6.5万円,1DK,29.7m2
東急池上線 久が原駅 5階建 築50年,東京都大田区久が原３, 東急池上線/久が原駅 歩4分 東急池上線/千鳥町駅 歩13分 東急池上線/御嶽山駅 歩15分 , 築50年 5階建 ,             2階,6.8万円,-,6.8万円,6.8万円,1DK,29.7m2
三共マンション,東京都大田区久が原３, 東急池上線/久が原駅 歩4分 東急池上線/千鳥町駅 歩13分 東急池上線/御嶽山駅 歩15分 , 築50年 5階建 ,             4階,6.5万円,-,6.5万円,6.5万円,1DK,29.7m2
三共マンション,東京都大田区久が原３, 東急池上線/久が原駅 歩4分 東急池上線/千鳥町駅 歩13分 東急池上線/御嶽山駅 歩15分 , 築50年 5階建 ,             2階,6.8万円,-,6.8万円,6.8万円,1DK,29.7m2
Ｋ,東京都大田区北千束２, 東急目黒線/大岡山駅 歩13分 東急大井町線/北千束駅 歩3分 東急目黒線/洗足駅 歩10分 , 築22年 3階建 ,             1階,5.8万円,2000円,5.8万円,5.8万円,ワンルーム,17.3m2
Ｋ,東京都大田区北千束２, 東急目黒線/大岡山駅 歩13分 東急大井町線/北千束駅 歩3分 東急目黒線/洗足駅 歩10分 , 築22年 3階建 ,             1階,6.3万円,2000円,6.3万円,6.3万円,ワンルーム,18.2m2
Ｋ,東京都大田区北千束２, 東急目黒線/大岡山駅 歩13分 東急大井町線/北千束駅 歩3分 東急目黒線/洗足駅 歩10分 , 築22年 3階建 ,             1階,6.8万円,2000円,6.8万円,6.8万円,ワンルーム,20m2
Ｋ,東京都大田区北千束２, 東急目黒線/大岡山駅 歩13分 東急大井町線/北千束駅 歩3分 東急目黒線/洗足駅 歩10分 , 築22年 3階建 ,             1階,7万円,3000円,7万円,3.5万円,ワンルーム,18.49m2
京急本線 雑色駅 3階建 築30年,東京都大田区南六郷２, 京急本線/雑色駅 歩8分 京急空港線/糀谷駅 歩13分 京急本線/京急蒲田駅 歩18分 , 築30年 3階建 ,             1階,5.9万円,2000円,5.9万円,-,ワンルーム,20.22m2
フラット平林,東京都大田区新蒲田２, 東急池上線/蓮沼駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩13分 東急多摩川線/矢口渡駅 歩13分 , 築30年 3階建 ,             1階,5.9万円,3000円,-,-,ワンルーム,18m2
エムズ大森町,東京都大田区大森西３, 京急本線/大森町駅 歩3分 京急本線/平和島駅 歩11分 京急本線/梅屋敷駅 歩12分 , 築35年 3階建 ,             1階,7.8万円,2000円,7.8万円,7.8万円,1K,33.17m2
東急大井町線 大岡山駅 3階建 築28年,東京都大田区北千束３, 東急大井町線/大岡山駅 歩4分 東急大井町線/北千束駅 歩10分 東急大井町線/緑が丘駅 歩13分 , 築28年 3階建 ,             2階,6.9万円,20000円,-,-,ワンルーム,25.26m2
東急池上線 長原駅 12階建 築52年,東京都大田区上池台１, 東急池上線/長原駅 歩3分 東急大井町線/旗の台駅 歩4分 東急目黒線/洗足駅 歩10分 , 築52年 12階建 ,             10階,13.5万円,10000円,13.5万円,13.5万円,2DK,51m2
ＪＲ京浜東北線 大森駅 6階建 築18年,東京都大田区大森北６, ＪＲ京浜東北線/大森駅 歩15分 京急本線/平和島駅 歩5分 京急本線/大森海岸駅 歩14分 , 築18年 6階建 ,             3階,8.9万円,5000円,8.9万円,-,1K,26.18m2
松弥レジデンス,東京都大田区西糀谷１, 京急空港線/糀谷駅 歩4分 京急本線/京急蒲田駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩22分 , 築37年 3階建 ,             2階,7.3万円,-,7.3万円,-,1K,23.15m2
アイディ田園調布,東京都大田区田園調布本町, 東急東横線/多摩川駅 歩9分 東急多摩川線/沼部駅 歩3分 東急池上線/御嶽山駅 歩15分 , 築29年 3階建 ,             1階,5.2万円,8000円,-,-,ワンルーム,16.51m2
アイディ田園調布,東京都大田区田園調布本町, 東急東横線/多摩川駅 歩9分 東急多摩川線/沼部駅 歩3分 東急池上線/御嶽山駅 歩15分 , 築29年 3階建 ,             3階,5.7万円,3000円,-,-,ワンルーム,16.13m2
ライオンズマンション大森中央第二,東京都大田区中央３, 京急本線/大森町駅 歩14分 京急本線/梅屋敷駅 歩18分 ＪＲ京浜東北線/蒲田駅 歩20分 , 築36年 4階建 ,             2階,8.5万円,-,-,8.5万円,2K,32.06m2
京急本線 大森町駅 4階建 築36年,東京都大田区中央３, 京急本線/大森町駅 歩14分 京急本線/梅屋敷駅 歩18分 ＪＲ京浜東北線/蒲田駅 歩20分 , 築36年 4階建 ,             2階,8.5万円,-,-,8.5万円,2K,32.06m2
仁平ハイツ,東京都大田区蒲田２, 京急本線/梅屋敷駅 歩3分 京急本線/京急蒲田駅 歩12分 ＪＲ京浜東北線/蒲田駅 歩17分 , 築33年 3階建 ,             2階,7万円,2000円,7万円,7万円,1K,25.9m2
仁平ハイツ,東京都大田区蒲田２, 京急本線/梅屋敷駅 歩3分 京急本線/京急蒲田駅 歩12分 ＪＲ京浜東北線/蒲田駅 歩17分 , 築33年 3階建 ,             2階,7万円,2000円,7万円,7万円,1K,21.87m2
カールメゾン石川台,東京都大田区東雪谷３, 東急池上線/石川台駅 歩8分   , 築40年 4階建 ,             2階,6万円,-,6万円,6万円,1K,18.18m2
東急東横線 多摩川駅 3階建 築30年,東京都大田区田園調布１, 東急東横線/多摩川駅 歩8分 東急多摩川線/沼部駅 歩7分 東急池上線/雪が谷大塚駅 歩11分 , 築30年 3階建 ,             2階,5.4万円,4000円,-,-,ワンルーム,15.9m2
東急東横線 多摩川駅 3階建 築30年,東京都大田区田園調布１, 東急東横線/多摩川駅 歩8分 東急多摩川線/沼部駅 歩7分 東急池上線/雪が谷大塚駅 歩11分 , 築30年 3階建 ,             3階,5.8万円,4000円,-,-,ワンルーム,17.23m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             1階,8万円,7500円,-,8万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             1階,8万円,7500円,-,8万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             1階,8.1万円,7500円,-,8.1万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.2万円,7500円,-,8.2万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.2万円,7500円,-,8.2万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.2万円,7500円,-,8.2万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.2万円,7500円,-,8.2万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.2万円,7500円,-,8.2万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             2階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.3万円,7500円,-,8.3万円,1K,20.81m2
レオパレスＨＡＰＰＩＮＥＳＳV,東京都大田区大森南３, 東京モノレール/昭和島駅 歩16分 京急本線/梅屋敷駅 歩19分  , 築16年 3階建 ,             3階,8.4万円,7500円,-,8.4万円,1K,20.81m2
グランイーグル西蒲田,東京都大田区西蒲田６, 東急池上線/蓮沼駅 歩4分 ＪＲ京浜東北線/蒲田駅 歩10分 東急多摩川線/矢口渡駅 歩15分 , 築28年 10階建 ,             4階,6.8万円,-,6.8万円,-,ワンルーム,16.51m2
東急池上線 長原駅 3階建 築20年,東京都大田区上池台１, 東急池上線/長原駅 歩1分 東急大井町線/北千束駅 歩11分 東急池上線/洗足池駅 歩9分 , 築20年 3階建 ,             3階,6.9万円,-,6.9万円,6.9万円,ワンルーム,19m2
東急池上線 長原駅 3階建 築20年,東京都大田区上池台１, 東急池上線/長原駅 歩1分 東急大井町線/北千束駅 歩11分 東急池上線/洗足池駅 歩9分 , 築20年 3階建 ,             3階,6.9万円,-,6.9万円,6.9万円,ワンルーム,19m2
グレイス南馬込,東京都大田区南馬込１, 都営浅草線/馬込駅 歩6分 都営浅草線/西馬込駅 歩14分 東急大井町線/荏原町駅 歩17分 , 築38年 地下1地上3階建 ,             3階,5.37万円,4300円,5.37万円,5.37万円,1K,18m2
柳屋ハイツ,東京都大田区鵜の木３, 東急多摩川線/鵜の木駅 歩4分 東急池上線/久が原駅 歩10分 東急多摩川線/沼部駅 歩11分 , 築48年 3階建 ,             3階,5.8万円,-,5.8万円,-,1DK,22.65m2
柳屋ハイツ,東京都大田区鵜の木３, 東急多摩川線/鵜の木駅 歩4分 東急池上線/久が原駅 歩10分 東急多摩川線/沼部駅 歩11分 , 築48年 3階建 ,             2階,6.3万円,-,6.3万円,-,1DK,27.93m2
ノーブルイン,東京都大田区下丸子３, 東急多摩川線/下丸子駅 歩3分 東急多摩川線/鵜の木駅 歩9分 東急池上線/千鳥町駅 歩10分 , 築34年 2階建 ,             2階,7.3万円,2000円,7.3万円,7.3万円,1K,21m2
シャルム石川台,東京都大田区東雪谷２, 東急池上線/石川台駅 歩3分   , 築33年 4階建 ,             2階,6.9万円,3000円,13.8万円,-,1K,25.46m2
レオネクストパールシティ,東京都大田区中央８, ＪＲ京浜東北線/蒲田駅 歩17分 東急池上線/池上駅 歩20分 京急本線/梅屋敷駅 歩20分 , 築11年 3階建 ,             2階,8.6万円,5500円,-,8.6万円,1K,20.62m2
京急本線 梅屋敷駅 3階建 築31年,東京都大田区大森西４, 京急本線/梅屋敷駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩17分 京急本線/大森町駅 歩12分 , 築31年 3階建 ,             2階,5.7万円,2000円,-,-,1K,20.01m2
京急本線 梅屋敷駅 3階建 築31年,東京都大田区大森西４, 京急本線/梅屋敷駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩17分 京急本線/大森町駅 歩12分 , 築31年 3階建 ,             3階,6万円,2000円,-,-,1K,20.01m2
クレッセントO-4,東京都大田区蒲田２, 京急本線/梅屋敷駅 歩5分 京急本線/京急蒲田駅 歩11分 京急本線/大森町駅 歩13分 , 築36年 3階建 ,             2階,5.9万円,-,5.9万円,-,1K,16.65m2
東急多摩川線 矢口渡駅 4階建 築53年,東京都大田区多摩川２, 東急多摩川線/矢口渡駅 歩3分 東急多摩川線/武蔵新田駅 歩15分 東急池上線/蓮沼駅 歩12分 , 築53年 4階建 ,             4階,5.8万円,2000円,11.6万円,-,2K,24m2
東急多摩川線 矢口渡駅 4階建 築53年,東京都大田区多摩川２, 東急多摩川線/矢口渡駅 歩3分 東急多摩川線/武蔵新田駅 歩15分 東急池上線/蓮沼駅 歩12分 , 築53年 4階建 ,             3階,6万円,3000円,12万円,-,1DK,30m2
石川ビル,東京都大田区大森南４, 東京モノレール/昭和島駅 歩17分 京急本線/大森町駅 歩28分 ＪＲ京浜東北線/蒲田駅 バス20分 (バス停)労災病院前 歩3分 , 築53年 3階建 ,             3階,9.8万円,-,9.8万円,9.8万円,2LDK,52.89m2
京急本線 梅屋敷駅 4階建 築9年,東京都大田区大森南２, 京急本線/梅屋敷駅 歩22分   , 築9年 4階建 ,             2階,8.4万円,5200円,8.4万円,8.4万円,1K,32.5m2
京急本線 梅屋敷駅 4階建 築9年,東京都大田区大森南２, 京急本線/梅屋敷駅 歩22分   , 築9年 4階建 ,             3階,8.4万円,5200円,8.4万円,8.4万円,1K,29.9m2
京急本線 梅屋敷駅 4階建 築9年,東京都大田区大森南２, 京急本線/梅屋敷駅 歩22分   , 築9年 4階建 ,             3階,10.7万円,5200円,10.7万円,10.7万円,1LDK,36.4m2
京急空港線 大鳥居駅 3階建 築19年,東京都大田区大森南２, 京急空港線/大鳥居駅 歩20分 京急本線/梅屋敷駅 歩25分 ＪＲ京浜東北線/蒲田駅 バス21分 (バス停)第四小学校 歩3分 , 築19年 3階建 ,             3階,10万円,7500円,-,-,1LDK,46.37m2
第２高橋ビル,東京都大田区南蒲田１, 京急本線/京急蒲田駅 歩3分 京急空港線/京急蒲田駅 歩3分 京急空港線/糀谷駅 歩9分 , 築55年 6階建 ,             3階,8.6万円,6000円,8.6万円,8.6万円,1DK,39m2
都営浅草線 西馬込駅 3階建 築29年,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩8分 東急池上線/池上駅 歩17分 東急池上線/久が原駅 歩19分 , 築29年 3階建 ,             3階,5.2万円,3300円,-,-,ワンルーム,13m2
小松ビル,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩8分 東急池上線/池上駅 歩17分 東急池上線/久が原駅 歩19分 , 築29年 3階建 ,             3階,5.2万円,3300円,-,-,ワンルーム,13m2
東急多摩川線 矢口渡駅 4階建 築34年,東京都大田区東矢口３, 東急多摩川線/矢口渡駅 歩6分 東急池上線/蓮沼駅 歩6分 ＪＲ京浜東北線/蒲田駅 歩14分 , 築34年 4階建 ,             2階,6.7万円,-,6.7万円,6.7万円,ワンルーム,22.1m2
千鳥町ロッソコルサ,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩3分 東急多摩川線/下丸子駅 歩7分 東急多摩川線/武蔵新田駅 歩9分 , 築22年 3階建 ,             2階,5.4万円,5000円,5.4万円,-,ワンルーム,16.74m2
東急池上線 千鳥町駅 3階建 築22年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩3分 東急多摩川線/下丸子駅 歩7分 東急多摩川線/武蔵新田駅 歩9分 , 築22年 3階建 ,             2階,5.4万円,5000円,5.4万円,-,ワンルーム,16.74m2
リムジン６５,東京都大田区南六郷２, 京急本線/雑色駅 歩9分 京急空港線/糀谷駅 歩19分 京急本線/京急蒲田駅 歩22分 , 築34年 3階建 ,             2階,5.5万円,2000円,5.5万円,5.5万円,1K,18m2
リムジン６５,東京都大田区南六郷２, 京急本線/雑色駅 歩9分 京急空港線/糀谷駅 歩19分 京急本線/京急蒲田駅 歩22分 , 築34年 3階建 ,             1階,5.6万円,2000円,5.6万円,5.6万円,1K,18m2
ＪＲ京浜東北線 大森駅 5階建 築35年,東京都大田区大森北３, ＪＲ京浜東北線/大森駅 歩15分 京急本線/大森海岸駅 歩6分 京急本線/平和島駅 歩10分 , 築35年 5階建 ,             2階,7万円,2000円,7万円,7万円,ワンルーム,21.3m2
